City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
516,Ucluelet,CA,2021-12-20 01:48:11,48.9329,-125.5528,40.08,85,28,7.72,scattered clouds
517,Popondetta,PG,2021-12-20 01:48:12,-8.7537,148.2534,89.24,59,17,4.5,few clouds
518,Vannes,FR,2021-12-20 01:48:12,47.8333,-2.5,42.28,94,0,10.63,clear sky
519,Dolna Banjica,MK,2021-12-20 01:48:13,41.7861,20.9061,21.25,83,3,4.63,clear sky
520,Birao,CF,2021-12-20 01:48:13,10.2849,22.7882,66.56,30,0,6.51,clear sky
521,Kerema,PG,2021-12-20 01:48:13,-7.9631,145.7785,84.18,69,100,7.11,overcast clouds
522,Cuiaba,BR,2021-12-20 01:44:19,-15.5961,-56.0967,80.53,89,75,4.61,broken clouds
523,Zheleznodorozhnyy,RU,2021-12-20 01:48:14,55.7503,38.0042,23.22,95,100,11.81,light snow
524,Moyale,KE,2021-12-20 01:48:14,3.5167,39.0584,67.28,68,99,5.17,overcast clouds
525,Sarahan,IN,2021-12-20 01:48:14,31.5167,77.8,27.61,27,5,13.51,clear sky
526,Ismailia,EG,2021-12-20 01:48:15,30.6043,32.2723,46.06,82,98,18.12,overcast clouds
527,Ossora,RU,2021-12-20 01:48:15,59.2353,163.0719,-4.04,84,61,3.98,broken clouds
528,Felipe Carrillo Puerto,MX,2021-12-20 01:48:16,19.5833,-88.05,72.09,98,15,2.73,few clouds
529,Bandarbeyla,SO,2021-12-20 01:48:16,9.4942,50.8122,77.0,77,43,13.58,scattered clouds
530,Sao Joao Da Barra,BR,2021-12-20 01:44:10,-21.6403,-41.0511,72.91,83,100,9.33,overcast clouds
531,Vawkavysk,BY,2021-12-20 01:48:16,53.1561,24.4513,31.64,98,96,9.28,snow
532,Sebastian,US,2021-12-20 01:48:17,35.1668,-94.2669,36.16,68,64,2.98,broken clouds
533,Boddam,GB,2021-12-20 01:48:17,57.4667,-1.7833,39.58,72,18,5.93,few clouds
534,Mushie,CD,2021-12-20 01:48:17,-3.0167,16.9,75.56,83,99,0.56,overcast clouds
535,Ust-Ishim,RU,2021-12-20 01:48:18,57.6935,71.1665,10.33,94,100,8.75,overcast clouds
536,Kholtoson,RU,2021-12-20 01:48:18,50.2981,103.3097,-0.02,93,14,1.32,few clouds
537,Tautira,PF,2021-12-20 01:48:18,-17.7333,-149.15,84.22,74,44,13.44,light rain
538,Bonavista,CA,2021-12-20 01:48:19,48.6499,-53.1147,25.12,77,100,16.37,overcast clouds
539,Iki-Burul,RU,2021-12-20 01:48:19,45.8208,44.6472,32.4,82,61,10.85,light snow
540,Olafsvik,IS,2021-12-20 01:48:20,64.8945,-23.7142,41.38,78,100,2.1,overcast clouds
541,Areosa,PT,2021-12-20 01:48:20,41.7178,-8.8571,57.76,70,100,11.86,overcast clouds
542,Ilebo,CD,2021-12-20 01:48:21,-4.3167,20.5833,71.74,99,100,1.72,light rain
543,Mae Hong Son,TH,2021-12-20 01:48:21,19.3003,97.9685,62.74,94,20,0.0,few clouds
544,La Palma,US,2021-12-20 01:48:22,33.8464,-118.0467,61.99,79,1,3.44,clear sky
545,Mizque,BO,2021-12-20 01:48:22,-17.941,-65.3402,61.88,83,100,0.27,overcast clouds
546,Pekan,MY,2021-12-20 01:48:22,3.4836,103.3996,75.31,78,99,4.41,overcast clouds
547,Beloha,MG,2021-12-20 01:48:23,-25.1667,45.05,65.16,77,96,10.0,overcast clouds
548,Akdepe,TM,2021-12-20 01:48:23,42.0551,59.3788,41.0,84,100,7.67,overcast clouds
549,Gizo,SB,2021-12-20 01:48:23,-8.103,156.8419,84.2,73,68,4.76,light rain
550,Elizabeth City,US,2021-12-20 01:48:24,36.2946,-76.2511,44.62,90,90,19.57,overcast clouds
551,Riviere-Au-Renard,CA,2021-12-20 01:48:24,48.9957,-64.3971,23.29,86,100,9.84,light snow
552,Bandarban,BD,2021-12-20 01:48:25,22.1965,92.2262,61.27,70,0,1.81,clear sky
553,Guadalupe Y Calvo,MX,2021-12-20 01:48:25,26.1,-106.9667,36.09,75,0,3.0,clear sky
554,Saint-Ambroise,CA,2021-12-20 01:48:26,48.5501,-71.3324,12.88,67,21,10.36,few clouds
555,Mahajanga,MG,2021-12-20 01:48:26,-15.7167,46.3167,82.42,78,40,5.75,scattered clouds
556,Meulaboh,ID,2021-12-20 01:48:26,4.1363,96.1285,76.32,87,100,3.4,heavy intensity rain
557,Mirnyy,RU,2021-12-20 01:48:27,62.5353,113.9611,-34.71,96,98,6.33,overcast clouds
558,Muros,ES,2021-12-20 01:48:27,42.7762,-9.0603,55.9,89,100,9.51,overcast clouds
559,Dandong,CN,2021-12-20 01:48:27,40.1292,124.3947,36.84,69,6,4.54,clear sky
560,Marawi,PH,2021-12-20 01:48:28,7.9986,124.2928,74.64,68,34,3.42,scattered clouds
561,Novaky,SK,2021-12-20 01:48:28,48.7111,18.5339,38.91,88,11,6.49,few clouds
562,Outjo,NA,2021-12-20 01:48:28,-20.1167,16.15,67.24,38,34,3.36,scattered clouds
563,Amurzet,RU,2021-12-20 01:48:29,47.6967,131.0981,3.0,95,100,2.73,overcast clouds
564,Gua Musang,MY,2021-12-20 01:48:29,4.8823,101.9644,75.16,92,100,1.72,overcast clouds
565,Le Port,RE,2021-12-20 01:48:30,-20.9373,55.2919,77.9,97,14,7.9,light rain
566,Kanniyakumari,IN,2021-12-20 01:48:30,8.0833,77.5667,75.69,73,22,20.29,few clouds
567,Richards Bay,ZA,2021-12-20 01:48:30,-28.783,32.0377,68.23,78,100,5.35,overcast clouds
568,Uvira,CD,2021-12-20 01:48:31,-3.4067,29.1458,72.82,84,100,2.39,overcast clouds
569,Arkhangelskoye,RU,2021-12-20 01:48:31,55.8549,35.3287,16.9,92,100,12.44,overcast clouds
570,Tarusa,RU,2021-12-20 01:48:32,54.7233,37.1767,25.36,92,100,11.83,overcast clouds
571,Vestmanna,FO,2021-12-20 01:48:32,62.1564,-7.1664,38.32,100,90,4.61,overcast clouds
572,Orlik,RU,2021-12-20 01:48:33,52.5178,99.825,-6.38,97,87,1.57,overcast clouds
573,Pangody,RU,2021-12-20 01:48:33,65.85,74.4859,-29.36,86,65,10.38,broken clouds
574,Asau,RO,2021-12-20 01:48:33,46.4333,26.4,38.32,89,70,3.0,broken clouds
575,Sumbe,AO,2021-12-20 01:48:33,-11.2061,13.8437,75.61,85,90,5.26,overcast clouds
576,Bograd,RU,2021-12-20 01:48:34,54.2344,90.8328,13.91,92,100,2.84,overcast clouds
577,Angoche,MZ,2021-12-20 01:48:34,-16.2325,39.9086,76.26,90,60,4.72,light rain
578,Kurchatov,RU,2021-12-20 01:48:35,51.6601,35.6521,32.41,87,100,10.94,overcast clouds
579,Kitimat,CA,2021-12-20 01:48:35,54.0524,-128.6534,14.92,75,100,4.09,overcast clouds
580,Andros Town,BS,2021-12-20 01:48:36,24.7,-77.7667,76.96,75,8,8.1,clear sky
581,Vydrino,RU,2021-12-20 01:48:36,51.485,104.8461,10.83,85,100,7.63,light snow
582,Zonguldak,TR,2021-12-20 01:48:36,41.25,31.8333,34.12,91,91,3.51,overcast clouds
583,Santa Catarina De Tepehuanes,MX,2021-12-20 01:48:37,25.35,-105.7333,44.06,77,1,2.82,clear sky
584,Port Macquarie,AU,2021-12-20 01:48:37,-31.4333,152.9167,88.9,58,46,9.35,scattered clouds
585,Cockburn Town,TC,2021-12-20 01:48:37,21.4612,-71.1419,79.2,78,17,18.25,few clouds
586,Bontang,ID,2021-12-20 01:48:38,0.1333,117.5,82.0,74,100,5.91,light rain
587,Hoi An,VN,2021-12-20 01:48:38,15.8794,108.335,75.16,85,100,12.24,overcast clouds
588,Xifeng,CN,2021-12-20 01:48:38,42.7372,124.7222,29.79,72,20,14.27,few clouds
589,Port Hedland,AU,2021-12-20 01:48:39,-20.3167,118.5667,93.25,62,15,26.46,few clouds
590,Balabac,PH,2021-12-20 01:48:39,7.9868,117.0645,82.92,75,100,5.35,overcast clouds
591,Carbondale,US,2021-12-20 01:47:13,37.7273,-89.2168,34.75,88,1,0.0,clear sky
592,Ormara,PK,2021-12-20 01:48:40,25.2088,64.6357,69.03,75,94,6.89,overcast clouds
593,Lujiang,CN,2021-12-20 01:48:40,31.2581,117.2817,51.85,37,10,8.1,clear sky
594,Praxedis Guerrero,MX,2021-12-20 01:48:41,31.3667,-106.0167,51.39,48,2,4.21,clear sky
595,Srednekolymsk,RU,2021-12-20 01:48:41,67.45,153.6833,-31.54,96,100,22.01,overcast clouds
596,Calatayud,ES,2021-12-20 01:48:41,41.3535,-1.6432,43.38,82,4,4.27,clear sky
597,Tilichiki,RU,2021-12-20 01:48:42,60.4667,166.1,-17.66,97,51,5.82,broken clouds
598,Petropavlovsk-Kamchatskiy,RU,2021-12-20 01:48:42,53.0452,158.6483,16.39,86,90,8.95,light shower snow
599,Trabzon,TR,2021-12-20 01:46:37,40.9167,39.8333,44.69,76,75,5.75,broken clouds
600,Soyo,AO,2021-12-20 01:48:42,-6.1349,12.3689,77.38,90,76,8.61,broken clouds
601,Swan River,CA,2021-12-20 01:48:43,52.1058,-101.2676,3.09,72,81,16.11,broken clouds
602,Norton,ZW,2021-12-20 01:48:43,-17.8833,30.7,61.56,93,100,4.54,light rain
603,Chimbote,PE,2021-12-20 01:48:01,-9.0853,-78.5783,67.1,84,100,6.85,overcast clouds
604,Laguna,US,2021-12-20 01:48:43,38.421,-121.4238,47.21,85,90,0.0,overcast clouds
605,Krasnyy Chikoy,RU,2021-12-20 01:48:44,50.3643,108.7512,4.87,82,67,11.27,broken clouds
606,Sturgis,US,2021-12-20 01:45:30,41.7992,-85.4192,31.71,49,90,6.91,overcast clouds
607,Rincon,US,2021-12-20 01:48:44,32.296,-81.2354,63.86,88,90,20.71,overcast clouds
608,Trairi,BR,2021-12-20 01:47:50,-3.2778,-39.2689,79.92,76,95,10.29,overcast clouds
609,Corum,TR,2021-12-20 01:48:45,40.5,34.75,31.12,98,100,3.44,overcast clouds
610,Zhob,PK,2021-12-20 01:48:45,31.3411,69.4481,47.43,25,66,4.74,broken clouds
611,Tjome,NO,2021-12-20 01:48:46,59.1109,10.3933,38.14,49,0,13.8,clear sky
612,Hamilton,US,2021-12-20 01:48:46,39.1834,-84.5333,35.42,79,90,1.01,overcast clouds
613,Kota Bahru,MY,2021-12-20 01:48:46,6.1333,102.2386,77.0,83,20,5.01,few clouds
614,Urucara,BR,2021-12-20 01:48:47,-2.5364,-57.76,75.78,94,100,1.48,overcast clouds
615,Suzun,RU,2021-12-20 01:48:47,53.7841,82.3116,29.16,98,100,7.67,light snow
616,Leh,IN,2021-12-20 01:48:48,34.1667,77.5833,-1.37,39,0,3.18,clear sky
617,Belfort,FR,2021-12-20 01:44:57,47.6333,6.8667,33.57,95,18,5.84,few clouds
618,San Carlos De Bariloche,AR,2021-12-20 01:48:48,-41.1456,-71.3082,64.15,52,0,8.05,clear sky
619,Papara,BR,2021-12-20 01:48:48,-3.9839,-38.7273,81.0,86,59,3.36,broken clouds
620,Shillong,IN,2021-12-20 01:48:49,25.5689,91.8831,38.43,61,0,2.24,clear sky
621,Pankovka,RU,2021-12-20 01:48:49,58.5,31.1999,15.85,88,100,13.22,overcast clouds
622,Coihaique,CL,2021-12-20 01:46:23,-45.5752,-72.0662,63.21,55,0,3.44,clear sky
623,Sept-Iles,CA,2021-12-20 01:45:06,50.2001,-66.3821,13.05,73,75,4.0,broken clouds
624,Aktau,KZ,2021-12-20 01:48:50,43.65,51.2,37.98,88,66,11.01,broken clouds
625,Malanje,AO,2021-12-20 01:48:50,-9.5402,16.341,63.77,98,100,3.58,overcast clouds
626,Barcelona,ES,2021-12-20 01:48:22,41.3888,2.159,50.72,71,20,1.99,few clouds
627,Port Blair,IN,2021-12-20 01:48:51,11.6667,92.75,80.98,72,59,6.85,broken clouds
628,Lima,PE,2021-12-20 01:48:51,-12.0432,-77.0282,66.9,80,90,9.22,overcast clouds
629,Nouakchott,MR,2021-12-20 01:48:47,18.0858,-15.9785,69.73,48,100,13.4,overcast clouds
630,Colombia,CU,2021-12-20 01:44:01,20.9881,-77.4297,74.12,91,0,5.19,clear sky
631,Fort Nelson,CA,2021-12-20 01:46:31,58.8053,-122.7002,6.44,96,100,1.16,light snow
632,Palmer,US,2021-12-20 01:48:52,42.1584,-72.3287,28.08,65,1,5.01,clear sky
633,Nikitinskiy,RU,2021-12-20 01:48:52,54.5845,86.0115,24.21,96,100,5.32,light snow
634,Kremenki,RU,2021-12-20 01:48:53,54.885,37.1261,25.7,92,100,10.89,overcast clouds
635,Lardos,GR,2021-12-20 01:48:53,36.0942,28.0157,51.94,71,60,12.68,broken clouds
636,Erzin,TR,2021-12-20 01:48:53,36.9559,36.2,48.92,95,100,5.91,light rain
637,Muzhi,RU,2021-12-20 01:48:54,65.3667,64.6667,-16.2,95,100,14.32,overcast clouds
638,Chacabuco,AR,2021-12-20 01:47:08,-34.6417,-60.4739,79.81,42,0,8.95,clear sky
639,Deniliquin,AU,2021-12-20 01:48:54,-35.5333,144.9667,73.0,21,5,7.83,clear sky
640,Auki,SB,2021-12-20 01:48:54,-8.7676,160.7034,83.46,81,71,5.19,broken clouds
641,Shenzhen,CN,2021-12-20 01:48:55,22.5455,114.0683,64.27,85,100,8.88,overcast clouds
642,Puerto Baquerizo Moreno,EC,2021-12-20 01:48:55,-0.9,-89.6,69.78,92,76,8.55,broken clouds
643,Niamey,NE,2021-12-20 01:48:55,13.5137,2.1098,70.09,19,2,6.91,clear sky
644,Batagay-Alyta,RU,2021-12-20 01:48:56,67.8006,130.4114,-27.29,99,100,2.01,overcast clouds
645,Divnomorskoye,RU,2021-12-20 01:48:56,44.5011,38.1353,45.01,82,100,13.51,overcast clouds
646,Kendal,GB,2021-12-20 01:48:56,54.3268,-2.7476,42.1,93,45,4.0,scattered clouds
647,Gdansk,PL,2021-12-20 01:48:57,54.3521,18.6464,37.58,91,75,12.66,broken clouds
648,Sur,OM,2021-12-20 01:48:57,22.5667,59.5289,67.84,67,35,4.14,scattered clouds
649,Salihorsk,BY,2021-12-20 01:48:58,52.7876,27.5415,30.61,91,78,12.21,broken clouds
650,Tabou,CI,2021-12-20 01:48:58,4.423,-7.3528,79.61,83,71,8.48,light rain
651,Champerico,GT,2021-12-20 01:48:58,14.3,-91.9167,82.04,78,1,8.55,clear sky
652,Owerri,NG,2021-12-20 01:48:59,5.4833,7.0304,73.78,40,0,0.94,clear sky
653,Cervo,ES,2021-12-20 01:48:59,43.6702,-7.4101,49.95,70,62,6.93,broken clouds
654,Farafangana,MG,2021-12-20 01:44:07,-22.8167,47.8333,69.98,84,100,7.2,light rain
655,Paracelis,PH,2021-12-20 01:48:59,17.2667,121.4667,70.84,100,100,2.68,overcast clouds
656,Presidente Medici,BR,2021-12-20 01:49:00,-11.1753,-61.9014,73.65,97,100,2.75,overcast clouds
657,Hays,US,2021-12-20 01:49:00,30.0502,-98.0336,49.03,71,98,1.01,overcast clouds
658,Bonwapitse,BW,2021-12-20 01:49:00,-23.0766,26.7037,58.1,93,82,8.03,broken clouds
659,Pleasanton,US,2021-12-20 01:49:01,37.6624,-121.8747,50.63,87,90,1.01,mist
660,West Wendover,US,2021-12-20 01:49:01,40.7391,-114.0733,25.81,68,90,0.0,overcast clouds
661,Samarai,PG,2021-12-20 01:49:01,-10.6167,150.6667,83.61,71,100,8.14,overcast clouds
662,Porto Santo,PT,2021-12-20 01:49:02,33.072,-16.3415,68.31,82,40,23.02,scattered clouds
663,Russkaya Polyana,UA,2021-12-20 01:49:02,49.417,31.9201,31.8,92,100,10.47,overcast clouds
664,Polonnaruwa,LK,2021-12-20 01:49:02,7.9333,81.0,73.65,83,25,2.33,scattered clouds
665,North Bend,US,2021-12-20 01:49:03,43.4065,-124.2243,54.07,100,90,6.91,mist
666,Banikoara,BJ,2021-12-20 01:49:03,11.2985,2.4386,67.35,25,0,7.2,clear sky
667,Scarborough,GB,2021-12-20 01:45:22,54.2797,-0.4044,43.54,93,100,1.99,overcast clouds
668,Kieta,PG,2021-12-20 01:49:04,-6.2167,155.6333,83.41,81,100,5.59,moderate rain
669,Beya,RU,2021-12-20 01:49:04,53.0533,90.9139,18.34,92,100,0.98,overcast clouds
670,Kutum,SD,2021-12-20 01:49:05,14.2,24.6667,56.01,32,0,6.82,clear sky
671,Zlitan,LY,2021-12-20 01:49:05,32.4674,14.5687,53.91,68,34,12.86,scattered clouds
672,Colesberg,ZA,2021-12-20 01:49:05,-30.72,25.0972,58.75,81,100,5.28,overcast clouds
673,Shelburne,CA,2021-12-20 01:49:06,44.0787,-80.2041,18.05,87,18,3.85,few clouds
674,Hirara,JP,2021-12-20 01:49:06,24.8,125.2833,67.86,59,20,5.75,few clouds
675,Itarema,BR,2021-12-20 01:49:06,-2.9248,-39.9167,80.15,75,100,12.53,overcast clouds
676,Bukama,CD,2021-12-20 01:49:07,-9.2,25.85,68.2,96,100,0.27,overcast clouds
677,Belmonte,BR,2021-12-20 01:49:07,-15.8631,-38.8828,77.5,89,100,3.74,overcast clouds
678,Mbuguni,TZ,2021-12-20 01:49:07,-3.5667,36.95,73.02,91,58,3.71,light rain
679,Roebourne,AU,2021-12-20 01:49:08,-20.7833,117.1333,92.86,51,7,23.06,clear sky
